answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3419,absa_sentiment_3419,absa_scores_3419,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3444,absa_sentiment_3444,absa_scores_3444,absa_token_weights_3449,absa_sentiment_3449,absa_scores_3449,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3466,absa_sentiment_3466,absa_scores_3466,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3469,absa_sentiment_3469,absa_scores_3469,absa_token_weights_3472,absa_sentiment_3472,absa_scores_3472,absa_token_weights_3473,absa_sentiment_3473,absa_scores_3473,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3476,absa_sentiment_3476,absa_scores_3476,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,absa_token_weights_3479,absa_sentiment_3479,absa_scores_3479,sentiment_tb
100.0,100.0,100.0,1.0,neutral,Der Bezirk Zofingen wird von der SBB vom restlichen Kanton Aargau abgekoppelt. Der Bezirk Zofingen braucht eine gute Anbundung an den öffentlichen Verkehr. Dies gehört zum öffentlichen Grundauftrag des Bundes und des Kantons. https://t.co/Kgw5zY6YYO,bezirk zofingen sbb restlich kanton aargau abkoppeln bezirk zofingen brauchen gut anbundung öffentlich verkehr hören öffentlich grundauftrag bundes kantons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.02, 'Bezirk': 0.08, 'Zofingen': 0.12, 'wird': 0.07, 'von': 0.03, 'der': 0.02, 'SBB': 0.04, 'vom': 0.025, 'restlichen': 0, 'Kanton': 0.06, 'Aargau': 0.06, 'abgekoppelt': 0, 'braucht': 1.0, 'eine': 0, 'gute': 0, 'Anbundung': 0, 'an': 0, 'den': 0.02, 'öffentlichen': 0.05, 'Verkehr': 0, 'Dies': 0, 'gehört': 0, 'zum': 0.08, 'Grundauftrag': 0.06, 'des': 0.03, 'Bundes': 0.05, 'und': 0.03, 'Kantons': 0}",positive,"[0.027394801, 0.0068955957, 0.9657097]",,,,positive
100.0,100.0,100.0,0.85,neutral,"Die Aargauer CVP-Nationalrätin Marianne Binder-Keller​ macht sich für eine gute Anbindung des Kantons Aargau an den öffentlichen SBB-Bahnverkehr stark. Die Entwicklung zur Abkopplung des Kantons Aargau vom öV sind nicht hinnehmbar.
https://t.co/zXh8VTaaCF via @AargauerZeitung",aargauer cvp nationalrätin marianne binder keller gut anbindung kantons aargau öffentlich sbb bahnverkehr stark entwicklung abkopplung kantons aargau öv hinnehmbar via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.05, 'Aargauer': 0, 'CVP-Nationalrätin': 0.065, 'Marianne': 0.04, 'Binder-Keller\u200b': 0.06, 'macht': 0, 'sich': 0, 'für': 0.09, 'eine': 0, 'gute': 0, 'Anbindung': 0.26, 'des': 0.12, 'Kantons': 0, 'Aargau': 0.08, 'an': 0, 'den': 0.05, 'öffentlichen': 0.44, 'SBB-Bahnverkehr': 0.735, 'stark': 0, 'Entwicklung': 0.13, 'zur': 0.05, 'Abkopplung': 0.11, 'vom': 0.08499999999999999, 'öV': 0, 'sind': 0, 'nicht': 0, 'hinnehmbar': 0, 'via': 0.05}",neutral,"[0.70234394, 0.046275645, 0.25138035]",,,,positive
100.0,100.0,100.0,1.0,neutral,"Der Bezirk Zofingen wird von der SBB trotz bestellter Linien entschieden geschwächt. Das kann es nicht sein. Ich mache mich stark für eine gute Anbindung des Bezirks Zofingen an den öffentlichen Bahnverkehr. 

https://t.co/va0nWBaXpp via @AargauerZeitung",bezirk zofingen sbb trotzen bestellt linien entscheiden schwächen stark gut anbindung bezirks zofingen öffentlich bahnverkehr via,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.12, 'Bezirk': 0.08, 'Zofingen': 0.32, 'wird': 0, 'von': 0, 'der': 0.12, 'SBB': 0.09, 'trotz': 0.06, 'bestellter': 0.08, 'Linien': 0.13, 'entschieden': 0, 'geschwächt': 0.08, 'Das': 0.12, 'kann': 0.11, 'es': 0.1, 'nicht': 0.09, 'sein': 0, 'Ich': 0.14, 'mache': 0, 'mich': 0, 'stark': 0, 'für': 0.1, 'eine': 0, 'gute': 0, 'Anbindung': 0.39, 'des': 0, 'Bezirks': 0.08, 'an': 0, 'den': 0.12, 'öffentlichen': 0.15, 'Bahnverkehr': 0.36, 'via': 1.0}",negative,"[0.16183631, 0.47388434, 0.36427936]",,,,positive
50.0,75.0,57.0,0.0,neutral,"RT @JCVPSchweiz: Viele Studierende reisen mit dem öffentlichen Verkehr an ihre Hochschulen. Dies ist eine nachhaltige Mobilität, deren Attr…",studierend reisen öffentlich verkehr hochschulen nachhaltig mobilität attr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Viele': 0, 'Studierende': 0.14, 'reisen': 0, 'mit': 0, 'dem': 0.04, 'öffentlichen': 0.05, 'Verkehr': 0, 'an': 0, 'ihre': 0.05, 'Hochschulen': 0.12, 'Dies': 0, 'ist': 0.17, 'eine': 0, 'nachhaltige': 0.28, 'Mobilität': 0.17, 'deren': 0.93, 'Attr': 0.69, '…': 0}",positive,"[0.46434805, 0.06994712, 0.46570483]",,,,neutral
100.0,100.0,86.0,0.7,negative,"Da kann ich Fabian Grepper nur unterstützen. Die Abschaffung des SBB-Studenten-GA`s ist widersinnig. Die SBB als bundesnaher Betrieb sollte das GA möglichst günstig bereitstellen. Der öffentliche Verkehr gehört nämlich zum Service Public.
https://t.co/Wr1ukdt3ue",fabian grepper unterstützen abschaffung sbb studenten ga s widersinnig sbb bundesnaher betrieb sollen ga möglichst günstig bereitstellen öffentlich verkehr hören nämlich service public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Da': 0, 'kann': 0.08, 'ich': 0.06, 'Fabian': 0.07, 'Grepper': 0.13, 'nur': 0.1, 'unterstützen': 0.1, 'Die': 0.04, 'Abschaffung': 0.71, 'des': 0, 'SBB-Studenten-GA': 0, 's': 0, 'ist': 0.05, 'widersinnig': 1.0, 'SBB': 0.07, 'als': 0.02, 'bundesnaher': 0.04, 'Betrieb': 0, 'sollte': 0.28, 'das': 0, 'GA': 0.04, 'möglichst': 0.03, 'günstig': 0, 'bereitstellen': 0.05, 'Der': 0.04, 'öffentliche': 0.03, 'Verkehr': 0, 'gehört': 0, 'nämlich': 0, 'zum': 0.04, 'Service': 0.05, 'Public': 0.03}",negative,"[0.0085891355, 0.95301557, 0.038395286]",,,,positive
100.0,100.0,86.0,0.7,neutral,Der Bündner CVP-Nationalrat Martin Candinas setzt sich für einen schnelleren Ausbau des öffentlichen Verkehrs ein. https://t.co/PuJDZr0nfU,bündner cvp nationalrat martin candinas setzen schnell ausbau öffentlich verkehrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.4, 'Bündner': 0, 'CVP-Nationalrat': 0, 'Martin': 0.13, 'Candinas': 0.2, 'setzt': 0, 'sich': 0, 'für': 0, 'einen': 0.29, 'schnelleren': 0.25, 'Ausbau': 0.29, 'des': 0, 'öffentlichen': 0.17, 'Verkehrs': 0, 'ein': 0}",positive,"[0.31256366, 0.16715257, 0.5202838]",,,,positive
50.0,75.0,57.0,0.0,negative,"RT @Bauern_Verband: „Wir haben lange erlebt, dass Politik gegen Landwirte gemacht wurde. Ohne Landwirtschaft ist aber kein Staat zu machen.…",lang erleben politik landwirte landwirtschaft staat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'„': 0, 'Wir': 0, 'haben': 0, 'lange': 0, 'erlebt': 0, 'dass': 0, 'Politik': 0, 'gegen': 0, 'Landwirte': 0, 'gemacht': 0, 'wurde': 0, 'Ohne': 0, 'Landwirtschaft': 0, 'ist': 0, 'aber': 0, 'kein': 0, 'Staat': 0, 'zu': 0, 'machen': 0, '…': 0}",neutral,"[0.72793645, 0.033601243, 0.23846228]",neutral
0.0,0.0,14.0,-0.7,neutral,"Mit zu radikalen und einseitigen Schritten wird der gesamtheitlich und regional produzierende Landwirtschaftssektor im Keim erstickt.

- NEIN zu den Agrar-Initiativen! https://t.co/I5M0tJLWfr",radikal einseitig schritten gesamtheitlich regional produzierend landwirtschaftssektor keim erstickt nein agrar initiativen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Mit': 0.09, 'zu': 0.33, 'radikalen': 0.12, 'und': 0.06, 'einseitigen': 0, 'Schritten': 0.1, 'wird': 0, 'der': 0.31, 'gesamtheitlich': 0.16, 'regional': 0, 'produzierende': 0.13, 'Landwirtschaftssektor': 0.265, 'im': 0, 'Keim': 0, 'erstickt': 0, 'NEIN': 0.69, 'den': 0.31, 'Agrar-Initiativen': 0.64}",positive,"[0.004341791, 0.0023850843, 0.99327314]",negative
100.0,100.0,100.0,1.0,neutral,"Das ist eine gute Idee, es braucht neben Industrie und Landwirtschaft, auch genügend Platz für die Natur. 
https://t.co/tGlp4mrp2h",gut idee brauchen neben industrie landwirtschaft genügen platz natur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0, 'ist': 0.04, 'eine': 0, 'gute': 0, 'Idee': 0, 'es': 0.04, 'braucht': 0.08, 'neben': 0, 'Industrie': 0.55, 'und': 1.0, 'Landwirtschaft': 1.0, 'auch': 0.15, 'genügend': 0.07, 'Platz': 0, 'für': 0.05, 'die': 0, 'Natur': 0.12}",positive,"[0.0036705935, 0.00123881, 0.9950906]",positive
50.0,75.0,57.0,0.0,neutral,"RT @JaCO2Gesetz: Die Mitte-Nationalrätin und Bäuerin @PriskaWismer weiss, dass die #Landwirtschaft vom #Klimawandel besonders betroffen ist…",mitte nationalrätin bäuerin weiss landwirtschaft klimawandel besonders betreffen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.38, 'Mitte-Nationalrätin': 0.2475, 'und': 0.4, 'Bäuerin': 0, 'weiss': 0, 'dass': 1.0, 'die': 0.38, 'Landwirtschaft': 0.78, 'vom': 0.38, 'Klimawandel': 0.125, 'besonders': 0, 'betroffen': 0.35, 'ist': 0.3, '…': 0}",neutral,"[0.7649975, 0.09156733, 0.14343517]",neutral
50.0,75.0,57.0,0.0,neutral,"@CoreForce69 @andreas_leupi @SVPch @e_id_referendum Aber die SVP möchte ja den Staat abschaffen, es ist widerspröchlich. DIe SVP wettert ständig gegen den Staat, ausser in der Migrations- , Landwirtschafts- und Sicherheitspolitik.",svp mögen ja staat abschaffen widerspröchlich svp wettern ständig staat ausser migrations landwirtschafts sicherheitspolitik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Aber': 0.11, 'die': 0.23, 'SVP': 0, 'möchte': 0.08, 'ja': 0.16, 'den': 0.23, 'Staat': 0.33, 'abschaffen': 0.27, 'es': 0.28, 'ist': 0.28, 'widerspröchlich': 0, 'DIe': 0.23, 'wettert': 0, 'ständig': 0, 'gegen': 0.47, 'ausser': 0, 'in': 0, 'der': 0.23, 'Migrations-': 0, 'Landwirtschafts-': 1.0, 'und': 0.16, 'Sicherheitspolitik': 0.17}",neutral,"[0.7802726, 0.07548679, 0.14424066]",neutral
100.0,100.0,86.0,0.7,neutral,"@hardmanpolitics @MarcWilli2 @BDPSchweiz @Mitte_Centre Sagt ein SVPler, welcher tonnenweise staatliche Subventionen für die Landwirtschaft unterstützt.",sagen svpler welch tonnenweise staatliche subventionen landwirtschaft unterstützen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Sagt': 0.41, 'ein': 0, 'SVPler': 0, 'welcher': 0, 'tonnenweise': 0.5, 'staatliche': 0, 'Subventionen': 0.78, 'für': 0.36, 'die': 0, 'Landwirtschaft': 0.78, 'unterstützt': 1.0}",positive,"[0.3227521, 0.018429065, 0.65881884]",positive
50.0,75.0,57.0,0.0,neutral,"Das lokale Gewerbe ist zentral. Wenig Bürokratie und möglichste wenig Eingriffe in die KMU's ist mir ein Anliegen. Lokale Produkte aus der Landwirtschaft und der Industrie sind der einzige gangbare Weg, um die lokale Wirtschaft zu stärken. 

2x Liste 04e.04 CVP Aargau. https://t.co/qx8C81g8oQ",lokale gewerbe zentral wenig bürokratie möglichste wenig eingriffe kmu s anliegen lokale produkte landwirtschaft industrie einzig gangbare lokale wirtschaft stärken 2x liste 04e cvp aargau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.08, 'lokale': 0.19, 'Gewerbe': 0, 'ist': 0.04, 'zentral': 0.05, 'Wenig': 0.04, 'Bürokratie': 0.15, 'und': 0.25, 'möglichste': 0.02, 'wenig': 0.04, 'Eingriffe': 0, 'in': 0.03, 'die': 0.08, ""KMU's"": 0, 'mir': 0, 'ein': 0, 'Anliegen': 0, 'Lokale': 0.19, 'Produkte': 0.41, 'aus': 0, 'der': 0.08, 'Landwirtschaft': 0, 'Industrie': 0.05, 'sind': 0.19, 'einzige': 0.27, 'gangbare': 0, 'Weg': 0, 'um': 0, 'Wirtschaft': 0, 'zu': 0.05, 'stärken': 0, '2x': 0.07, 'Liste': 0, '04e.04': 0, 'CVP': 0.07, 'Aargau': 0.15}",positive,"[0.0036510008, 0.001344745, 0.99500424]",neutral
50.0,75.0,57.0,0.1,neutral,"Die CVP Schweiz möchte, dass Pestizide in der Landwirtschaft nicht mehr einem gesenkten Mehrwertsteuersatz unterliegen dürfen. Somit sollen Pestitzide nicht mehr mit Grundnahrungsmittel gleichgestellt werden. https://t.co/F4qiXeJ8AL",cvp schweiz mögen pestizide landwirtschaft mehr gesenkt mehrwertsteuersatz unterliegen dürfen somit sollen pestitzide mehr grundnahrungsmittel gleichstellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0, 'CVP': 0.08, 'Schweiz': 0.08, 'möchte': 0.175, 'dass': 0, 'Pestizide': 0.57, 'in': 1.0, 'der': 0, 'Landwirtschaft': 1.0, 'nicht': 0, 'mehr': 0, 'einem': 0, 'gesenkten': 0, 'Mehrwertsteuersatz': 0.055, 'unterliegen': 0.11, 'dürfen': 0, 'Somit': 0, 'sollen': 0.04, 'Pestitzide': 0.08, 'mit': 0.03, 'Grundnahrungsmittel': 0.03, 'gleichgestellt': 0.04, 'werden': 0}",neutral,"[0.46580574, 0.2727945, 0.2613997]",neutral
50.0,75.0,57.0,0.0,neutral,Ralf Bucher kandidiert doch: CVP Aargau will sich mit bäuerlicher Unterliste für Landwirtschaft einsetzen https://t.co/jOtU4NQIFI,ralf bucher kandidieren cvp aargau bäuerlich unterliste landwirtschaft einsetzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ralf': 0.18, 'Bucher': 0.16, 'kandidiert': 0.295, 'doch': 0, 'CVP': 0.47, 'Aargau': 0.7, 'will': 0, 'sich': 0, 'mit': 0.27, 'bäuerlicher': 0, 'Unterliste': 0.28, 'für': 0.3, 'Landwirtschaft': 0.51, 'einsetzen': 0}",positive,"[0.39235485, 0.027488358, 0.58015674]",neutral
